CustomerKey,GeographyKey,CustomerALTERNATEkEY,FullName,Gender,City,Sales TerritoryKey
16731,55,AW00016731,Nicole White,Female,Newton,6
16732,632,AW00016732,Natalie Flores,Female,Port Orchard,1
16733,16,AW00016733,Douglas Srini,Male,Springwood,9
16734,18,AW00016734,Emma Martinez,Female,Sydney,9
16735,626,AW00016735,Melissa Hayes,Female,Lynnwood,1
16736,632,AW00016736,Kelly Alexander,Female,Port Orchard,1
16737,612,AW00016737,Steven Selikoff,Female,Burien,1
16738,24,AW00016738,Ramon Lu,Male,Hawthorne,9
16739,15,AW00016739,Cory Weber,Male,Silverwater,9
16740,36,AW00016740,Elijah Li,Male,Melton,9
16741,14,AW00016741,Alan Xu,Male,Rhodes,9
16742,19,AW00016742,Mitchell Pal,Male,Wollongong,9
16743,2,AW00016743,Ariana Stewart,Female,Coffs Harbour,9
16744,11,AW00016744,Lacey Guo,Female,North Ryde,9
16745,27,AW00016745,Krista Moreno,Female,Townsville,9
16746,542,AW00016746,Brianna Peterson,Female,Lake Oswego,1
16747,548,AW00016747,Alexander Davis,Male,Salem,1
16748,312,AW00016748,Patrick Peterson,Male,Coronado,4
16749,369,AW00016749,Aaron Coleman,Male,Santa Monica,4
16750,374,AW00016750,Seth Sanders,Male,Torrance,4
16751,638,AW00016751,Aaron Scott,Male,Sedro Woolley,1
16752,374,AW00016752,Mason Wright,Male,Torrance,4
16753,542,AW00016753,Rachel Harris,Female,Lake Oswego,1
16754,54,AW00016754,Alex Bell,Male,N. Vancouver,6
16755,634,AW00016755,Olivia James,Female,Redmond,1
16756,641,AW00016756,Richard Allen,Male,Spokane,1
16757,547,AW00016757,Mackenzie Cox,Female,Portland,1
16758,69,AW00016758,Justin Perry,Male,Victoria,6
16759,360,AW00016759,Jasmine Bell,Female,San Francisco,4
16760,369,AW00016760,Sydney Alexander,Female,Santa Monica,4
16761,616,AW00016761,Angel Ward,Male,Everett,1
16762,612,AW00016762,Franklin Ferrier,Male,Burien,1
16763,49,AW00016763,Juan Suarez,Male,Cliffside,6
16764,55,AW00016764,Thomas Davis,Male,Newton,6
16765,648,AW00016765,Dalton White,Male,Yakima,1
16766,300,AW00016766,Summer Arun,Female,Beverly Hills,4
16767,301,AW00016767,Rafael Liu,Male,Burbank,4
16768,311,AW00016768,Eduardo Barnes,Male,Concord,4
16769,315,AW00016769,Tyler Walker,Male,Downey,4
16770,334,AW00016770,Charles Rogers,Male,Lakewood,4
16771,49,AW00016771,Ian Walker,Male,Cliffside,6
16772,59,AW00016772,Morgan Parker,Female,Oak Bay,6
16773,553,AW00016773,David Lal,Male,Woodburn,1
16774,648,AW00016774,Eduardo Perry,Male,Yakima,1
16775,310,AW00016775,Sarah Russell,Female,Colma,4
16776,609,AW00016776,Dalton Lewis,Male,Bellingham,1
16777,545,AW00016777,Cameron Simmons,Male,Milwaukie,1
16778,301,AW00016778,Blake Hayes,Male,Burbank,4
16779,383,AW00016779,Morgan Watson,Female,West Covina,4
16780,633,AW00016780,Carlos Bailey,Male,Puyallup,1
16781,316,AW00016781,Dylan Chen,Male,El Cajon,4
16782,632,AW00016782,Lucas Clark,Male,Port Orchard,1
16783,642,AW00016783,Grace Barnes,Female,Tacoma,1
16784,50,AW00016784,Chloe Long,Female,Haney,6
16785,642,AW00016785,Christian Lee,Male,Tacoma,1
16786,338,AW00016786,Lucas Reed,Male,Los Angeles,4
16787,298,AW00016787,Nicole Jackson,Female,Bellflower,4
16788,302,AW00016788,Ronnie Gao,Male,Burlingame,4
16789,637,AW00016789,Jennifer Harris,Female,Seattle,1
16790,547,AW00016790,Hunter Lopez,Male,Portland,1
16791,49,AW00016791,Leonard Yuan,Male,Cliffside,6
16792,337,AW00016792,Maria Torres,Female,Long Beach,4
16793,368,AW00016793,Savannah Hernandez,Female,Santa Cruz,4
16794,634,AW00016794,Taylor Cook,Female,Redmond,1
16795,299,AW00016795,Regina Garcia,Female,Berkeley,4
16796,638,AW00016796,Kaitlyn Martin,Female,Sedro Woolley,1
16797,644,AW00016797,Evan Reed,Male,Walla Walla,1
16798,312,AW00016798,Latasha Martin,Female,Coronado,4
16799,322,AW00016799,Stephanie Gonzales,Female,Fremont,4
16800,52,AW00016800,Jordan Roberts,Female,Langley,6
16801,609,AW00016801,Jasmine Henderson,Female,Bellingham,1
16802,626,AW00016802,Lucas Allen,Male,Lynnwood,1
16803,633,AW00016803,Marcus Peterson,Male,Puyallup,1
16804,552,AW00016804,Adam Zhang,Male,W. Linn,1
16805,552,AW00016805,Fernando Allen,Male,W. Linn,1
16806,302,AW00016806,Louis Zhao,Male,Burlingame,4
16807,307,AW00016807,Virginia Suri,Female,Chula Vista,4
16808,336,AW00016808,Jessica Long,Female,Lincoln Acres,4
16809,355,AW00016809,Bailey Sanders,Female,Redwood City,4
16810,59,AW00016810,Michael Rodriguez,Male,Oak Bay,6
16811,642,AW00016811,Luis Zhang,Male,Tacoma,1
16812,329,AW00016812,Alexa Richardson,Female,Imperial Beach,4
16813,334,AW00016813,Carson Diaz,Male,Lakewood,4
16814,343,AW00016814,Isabella Collins,Female,National City,4
16815,347,AW00016815,Jacob Brown,Male,Novato,4
16816,355,AW00016816,Julia Miller,Female,Redwood City,4
16817,359,AW00016817,Evan Peterson,Male,San Diego,4
16818,372,AW00016818,Gabrielle Reed,Female,Spring Valley,4
16819,618,AW00016819,Dalton Cox,Male,Issaquah,1
16820,60,AW00016820,Isabella Gray,Female,Port Hammond,6
16821,161,AW00016821,Mary Carter,Female,Solingen,8
16822,265,AW00016822,Marshall Lin,Male,Peterborough,10
16823,268,AW00016823,Stacy Ruiz,Female,Liverpool,10
16824,123,AW00016824,Randall Munoz,Male,Berlin,8
16825,155,AW00016825,Susan Zeng,Female,Bottrop,8
16826,161,AW00016826,Roberto Vazquez,Male,Solingen,8
16827,275,AW00016827,Jeffery Chen,Male,Wokingham,10
16828,262,AW00016828,Logan Mitchell,Male,Oxford,10
16829,267,AW00016829,Wayne Lal,Male,Runcorn,10
16830,161,AW00016830,Alexandra Hall,Female,Solingen,8
16831,239,AW00016831,Theodore Vazquez,Male,Gloucestershire,10
16832,635,AW00016832,Isaiah Parker,Male,Renton,1
16833,325,AW00016833,Richard Cooper,Male,Glendale,4
16834,50,AW00016834,Morgan Peterson,Female,Haney,6
16835,612,AW00016835,Noah Nelson,Male,Burien,1
16836,49,AW00016836,David Thomas,Male,Cliffside,6
16837,51,AW00016837,Elizabeth Jackson,Female,Langford,6
16838,307,AW00016838,Jonathan Griffin,Male,Chula Vista,4
16839,383,AW00016839,Julia Ross,Female,West Covina,4
16840,49,AW00016840,Xavier Torres,Male,Cliffside,6
16841,71,AW00016841,James Turner,Male,Westminster,6
16842,301,AW00016842,Jenny Yang,Female,Burbank,4
16843,311,AW00016843,Jimmy Ramos,Male,Concord,4
16844,374,AW00016844,Emma Robinson,Female,Torrance,4
16845,383,AW00016845,Andrea Adams,Female,West Covina,4
16846,52,AW00016846,James Phillips,Male,Langley,6
16847,57,AW00016847,Eduardo Hall,Male,Newton,6
16848,55,AW00016848,Jessica Thomas,Female,Newton,6
16849,69,AW00016849,Jonathan Collins,Male,Victoria,6
16850,641,AW00016850,Jessica Jenkins,Female,Spokane,1
16851,298,AW00016851,Kevin Hayes,Male,Bellflower,4
16852,302,AW00016852,Kate She,Female,Burlingame,4
16853,310,AW00016853,Christina Bailey,Female,Colma,4
16854,385,AW00016854,Seth Adams,Male,Woodland Hills,4
16855,49,AW00016855,Evelyn Srini,Female,Cliffside,6
16856,611,AW00016856,Erin Rivera,Female,Bremerton,1
16857,612,AW00016857,Lawrence Munoz,Male,Burien,1
16858,616,AW00016858,Jan Lopez,Female,Everett,1
16859,633,AW00016859,Jack Kumar,Male,Puyallup,1
16860,300,AW00016860,Haley Rogers,Female,Beverly Hills,4
16861,334,AW00016861,Luis Sharma,Male,Lakewood,4
16862,343,AW00016862,Timothy Nelson,Male,National City,4
16863,536,AW00016863,Kaitlyn Clark,Female,Beaverton,1
16864,648,AW00016864,Grace Ramirez,Female,Yakima,1
16865,312,AW00016865,Jordyn Diaz,Female,Coronado,4
16866,326,AW00016866,Alexandra Parker,Female,Grossmont,4
16867,355,AW00016867,Katelyn King,Female,Redwood City,4
16868,372,AW00016868,Xavier Jackson,Male,Spring Valley,4
16869,374,AW00016869,Vanessa Patterson,Female,Torrance,4
16870,52,AW00016870,Andrea Morgan,Female,Langley,6
16871,369,AW00016871,Anna Clark,Female,Santa Monica,4
16872,355,AW00016872,Samuel Taylor,Male,Redwood City,4
16873,41,AW00016873,Damien Deng,Male,Calgary,6
16874,311,AW00016874,Leslie Munoz,Female,Concord,4
16875,312,AW00016875,Samantha Diaz,Female,Coronado,4
16876,51,AW00016876,Jackson Sharma,Male,Langford,6
16877,607,AW00016877,Katelyn Adams,Female,Ballard,1
16878,539,AW00016878,Devin Young,Male,Corvallis,1
16879,545,AW00016879,Morgan Taylor,Female,Milwaukie,1
16880,307,AW00016880,Edgar Patel,Male,Chula Vista,4
16881,310,AW00016881,Ruben Alonso,Male,Colma,4
16882,545,AW00016882,Robert Young,Male,Milwaukie,1
16883,334,AW00016883,Tyler Davis,Male,Lakewood,4
16884,648,AW00016884,Richard Miller,Male,Yakima,1
16885,548,AW00016885,Garrett Cook,Male,Salem,1
16886,547,AW00016886,Aidan Flores,Male,Portland,1
16887,335,AW00016887,Cody Rivera,Male,Lemon Grove,4
16888,316,AW00016888,Arianna Hughes,Female,El Cajon,4
16889,374,AW00016889,Daniel Rodriguez,Male,Torrance,4
16890,633,AW00016890,Timothy Reed,Male,Puyallup,1
16891,343,AW00016891,Natalie Gonzales,Female,National City,4
16892,298,AW00016892,Rebecca Evans,Female,Bellflower,4
16893,644,AW00016893,Isaac Howard,Male,Walla Walla,1
16894,548,AW00016894,Abigail Walker,Female,Salem,1
16895,335,AW00016895,Chloe Gonzales,Female,Lemon Grove,4
16896,316,AW00016896,Natalie Perez,Female,El Cajon,4
16897,338,AW00016897,Lauren Torres,Female,Los Angeles,4
16898,383,AW00016898,Angel Reed,Male,West Covina,4
16899,612,AW00016899,Whitney Sanchez,Female,Burien,1
16900,359,AW00016900,Miguel Jones,Male,San Diego,4
16901,311,AW00016901,Ricky Munoz,Male,Concord,4
16902,43,AW00016902,Shawn She,Male,Burnaby,6
16903,368,AW00016903,Ian Wright,Male,Santa Cruz,4
16904,326,AW00016904,Arianna Bailey,Female,Grossmont,4
16905,329,AW00016905,Janet Stewart,Female,Imperial Beach,4
16906,59,AW00016906,Brittany Flores,Female,Oak Bay,6
16907,343,AW00016907,Sarah Hall,Female,National City,4
16908,612,AW00016908,Kristi Patel,Female,Burien,1
16909,337,AW00016909,Chloe Walker,Female,Long Beach,4
16910,49,AW00016910,Ryan Diaz,Male,Cliffside,6
16911,616,AW00016911,Caleb Patterson,Male,Everett,1
16912,631,AW00016912,Dalton Patterson,Male,Olympia,1
16913,548,AW00016913,Marcus Flores,Male,Salem,1
16914,633,AW00016914,Alexandra Campbell,Female,Puyallup,1
16915,644,AW00016915,Mason Phillips,Male,Walla Walla,1
16916,557,AW00016916,Cheryl Dominguez,Female,Bluffton,5
16917,300,AW00016917,Brett Subram,Male,Beverly Hills,4
16918,642,AW00016918,Alexandria Cox,Female,Tacoma,1
16919,14,AW00016919,Kaitlin Sullivan,Female,Rhodes,9
16920,374,AW00016920,Eduardo Stewart,Male,Torrance,4
16921,41,AW00016921,Edwin Jai,Male,Calgary,6
16922,609,AW00016922,Emma Jackson,Female,Bellingham,1
16923,623,AW00016923,Connor Gonzales,Male,Kirkland,1
16924,311,AW00016924,Julia Price,Female,Concord,4
16925,314,AW00016925,Spencer Patterson,Male,Daly City,4
16926,24,AW00016926,Rodney Sanz,Male,Hawthorne,9
16927,17,AW00016927,Rebekah Gonzalez,Female,St. Leonards,9
16928,4,AW00016928,Bryan Stewart,Male,Goulburn,9
16929,31,AW00016929,Savannah Scott,Female,Hobart,9
16930,10,AW00016930,Kristen Zhao,Female,Newcastle,9
16931,20,AW00016931,Dalton Lee,Male,Brisbane,9
16932,231,AW00016932,Adam King,Male,Billericay,10
16933,231,AW00016933,Donald Arun,Male,Billericay,10
16934,247,AW00016934,Michele Vazquez,Female,London,10
16935,258,AW00016935,Bruce Perez,Male,Maidenhead,10
16936,217,AW00016936,Alice Serventi,Female,Paris La Defense,7
16937,185,AW00016937,Craig Rubio,Male,Croix,7
16938,261,AW00016938,Abigail Williams,Female,Newcastle upon Tyne,10
16939,117,AW00016939,Bailey Evans,Female,Erlangen,8
16940,160,AW00016940,Jenny Zeng,Female,Paderborn,8
16941,178,AW00016941,Amy Yang,Female,Sulzbach Taunus,8
16942,220,AW00016942,Kaitlyn Bennett,Female,Bobigny,7
16943,127,AW00016943,Veronica Garcia,Female,Darmstadt,8
16944,160,AW00016944,Alejandro Raji,Male,Paderborn,8
16945,238,AW00016945,Brianna Kelly,Female,Gateshead,10
16946,278,AW00016946,Teresa Diaz,Female,York,10
16947,368,AW00016947,Savannah Stewart,Female,Santa Cruz,4
16948,63,AW00016948,Emma Lee,Female,Shawnee,6
16949,335,AW00016949,Luis Flores,Male,Lemon Grove,4
16950,53,AW00016950,Connor Edwards,Male,Metchosin,6
16951,616,AW00016951,Cassidy Bennett,Female,Everett,1
16952,55,AW00016952,Thomas Martin,Male,Newton,6
16953,316,AW00016953,Paige Ward,Female,El Cajon,4
16954,609,AW00016954,Fernando Davis,Male,Bellingham,1
16955,53,AW00016955,Nathaniel Bradley,Male,Metchosin,6
16956,648,AW00016956,Austin Flores,Male,Yakima,1
16957,642,AW00016957,Seth Wilson,Male,Tacoma,1
16958,49,AW00016958,Pedro Torres,Male,Cliffside,6
16959,62,AW00016959,Carson Foster,Male,Royal Oak,6
16960,543,AW00016960,Paige Gray,Female,Lebanon,1
16961,310,AW00016961,Faith Perry,Female,Colma,4
16962,322,AW00016962,Zachary Coleman,Male,Fremont,4
16963,339,AW00016963,Faith Hughes,Female,Mill Valley,4
16964,51,AW00016964,Gavin Wood,Male,Langford,6
16965,307,AW00016965,Kristi Romero,Female,Chula Vista,4
16966,336,AW00016966,Amanda Diaz,Female,Lincoln Acres,4
16967,546,AW00016967,Noah Hernandez,Male,Oregon City,1
16968,359,AW00016968,Ian Griffin,Male,San Diego,4
16969,369,AW00016969,Jackson Turner,Male,Santa Monica,4
16970,634,AW00016970,Katherine Foster,Female,Redmond,1
16971,618,AW00016971,Alexia Bryant,Female,Issaquah,1
16972,542,AW00016972,Lucas Hernandez,Male,Lake Oswego,1
16973,298,AW00016973,Katherine Collins,Female,Bellflower,4
16974,612,AW00016974,Paige Rivera,Female,Burien,1
16975,548,AW00016975,Benjamin Lee,Male,Salem,1
16976,299,AW00016976,Sandra Xu,Female,Berkeley,4
16977,316,AW00016977,Noah Adams,Male,El Cajon,4
16978,642,AW00016978,Jeremy Rivera,Male,Tacoma,1
16979,336,AW00016979,Kaitlyn Rogers,Female,Lincoln Acres,4
16980,642,AW00016980,Jill Moore,Female,Tacoma,1
16981,542,AW00016981,Hunter Simmons,Male,Lake Oswego,1
16982,300,AW00016982,Jillian Lopez,Female,Beverly Hills,4
16983,385,AW00016983,Gabriel Collins,Male,Woodland Hills,4
16984,311,AW00016984,Rodney Moreno,Male,Concord,4
16985,546,AW00016985,Adam Li,Male,Oregon City,1
16986,545,AW00016986,Sara Adams,Female,Milwaukie,1
16987,60,AW00016987,Miguel Clark,Male,Port Hammond,6
16988,348,AW00016988,Brian Bailey,Male,Oakland,4
16989,616,AW00016989,Emma Richardson,Female,Everett,1
16990,359,AW00016990,Zachary Griffin,Male,San Diego,4
16991,614,AW00016991,Brianna Henderson,Female,Edmonds,1
16992,307,AW00016992,Lucas Watson,Male,Chula Vista,4
16993,536,AW00016993,Russell Rai,Male,Beaverton,1
16994,311,AW00016994,Deanna Torres,Female,Concord,4
16995,63,AW00016995,Taylor Hall,Female,Shawnee,6
16996,62,AW00016996,Destiny Walker,Female,Royal Oak,6
16997,369,AW00016997,Natalie Allen,Female,Santa Monica,4
16998,611,AW00016998,Jennifer Lopez,Female,Bremerton,1
16999,383,AW00016999,Chloe Kelly,Female,West Covina,4
17000,307,AW00017000,Miranda Henderson,Female,Chula Vista,4
17001,638,AW00017001,Ashley Moore,Female,Sedro Woolley,1
17002,546,AW00017002,Dylan Martin,Male,Oregon City,1
17003,299,AW00017003,Joanna Dominguez,Female,Berkeley,4
17004,300,AW00017004,Krista Torres,Female,Beverly Hills,4
17005,307,AW00017005,Priscilla Anand,Female,Chula Vista,4
17006,553,AW00017006,Hunter Williams,Male,Woodburn,1
17007,314,AW00017007,Samuel Hayes,Male,Daly City,4
17008,343,AW00017008,Connor Turner,Male,National City,4
17009,343,AW00017009,Wyatt Butler,Male,National City,4
17010,361,AW00017010,Brianna James,Female,San Gabriel,4
17011,372,AW00017011,Sara Hill,Female,Spring Valley,4
17012,334,AW00017012,Joan Collins,Female,Lakewood,4
17013,548,AW00017013,Gabriella Mitchell,Female,Salem,1
17014,368,AW00017014,Michael Harris,Male,Santa Cruz,4
17015,642,AW00017015,Kelly Patterson,Female,Tacoma,1
17016,360,AW00017016,Hailey Hughes,Female,San Francisco,4
17017,633,AW00017017,Jeremiah Jones,Male,Puyallup,1
17018,575,AW00017018,Mandy Guo,Female,Cedar Park,4
17019,536,AW00017019,Andrea Hall,Female,Beaverton,1
17020,614,AW00017020,Ashley Bryant,Female,Edmonds,1
17021,331,AW00017021,Nicole Reed,Female,La Jolla,4
17022,361,AW00017022,Karen Morgan,Female,San Gabriel,4
17023,69,AW00017023,Jeremiah Harris,Male,Victoria,6
17024,335,AW00017024,Jacqueline Diaz,Female,Lemon Grove,4
17025,50,AW00017025,Ryan Taylor,Male,Haney,6
17026,60,AW00017026,Jordan Li,Male,Port Hammond,6
17027,71,AW00017027,Brianna Taylor,Female,Westminster,6
17028,635,AW00017028,Grace Richardson,Female,Renton,1
17029,301,AW00017029,Suzanne Xu,Female,Burbank,4
17030,338,AW00017030,Emily Russell,Female,Los Angeles,4
17031,322,AW00017031,Grace Thomas,Female,Fremont,4
17032,301,AW00017032,Alexandria Flores,Female,Burbank,4
17033,307,AW00017033,Carson Long,Male,Chula Vista,4
17034,53,AW00017034,Lauren Clark,Female,Metchosin,6
17035,648,AW00017035,Jordan Flores,Male,Yakima,1
17036,49,AW00017036,Savannah Perez,Female,Cliffside,6
17037,49,AW00017037,Kenneth Nath,Male,Cliffside,6
17038,312,AW00017038,Ernest Wang,Male,Coronado,4
17039,337,AW00017039,Ariana Watson,Female,Long Beach,4
17040,616,AW00017040,Adam Henderson,Male,Everett,1
17041,631,AW00017041,Connor Perry,Male,Olympia,1
17042,642,AW00017042,Tyler Jackson,Male,Tacoma,1
17043,627,AW00017043,Isabella Bennett,Female,Marysville,1
17044,635,AW00017044,Ana Hayes,Female,Renton,1
17045,35,AW00017045,Derek Goel,Male,Melbourne,9
17046,10,AW00017046,Preston Sai,Male,Newcastle,9
17047,21,AW00017047,Kendra Rubio,Female,Caloundra,9
17048,3,AW00017048,Natasha Gutierrez,Female,Darlinghurst,9
17049,4,AW00017049,Krystal Lu,Female,Goulburn,9
17050,38,AW00017050,Cristina Xie,Female,South Melbourne,9
17051,20,AW00017051,Jessie Ortega,Female,Brisbane,9
17052,3,AW00017052,Rafael Nara,Male,Darlinghurst,9
17053,38,AW00017053,Deanna Raman,Female,South Melbourne,9
17054,10,AW00017054,Shawn Raje,Male,Newcastle,9
17055,3,AW00017055,Willie She,Male,Darlinghurst,9
17056,6,AW00017056,Shaun Lal,Male,Lavender Bay,9
17057,7,AW00017057,Tasha Raji,Female,Malabar,9
17058,25,AW00017058,Destiny Lee,Female,Hervey Bay,9
17059,13,AW00017059,Louis Chen,Male,Port Macquarie,9
17060,20,AW00017060,Gerald Sanz,Male,Brisbane,9
17061,15,AW00017061,Brandi Alonso,Female,Silverwater,9
17062,4,AW00017062,Christy Lu,Female,Goulburn,9
17063,15,AW00017063,Jaclyn Wang,Female,Silverwater,9
17064,13,AW00017064,Stephanie Gray,Female,Port Macquarie,9
17065,23,AW00017065,Cedric Chen,Male,Gold Coast,9
17066,26,AW00017066,Lori Serrano,Female,Rockhampton,9
17067,39,AW00017067,Adrienne Alvarez,Female,Sunbury,9
17068,25,AW00017068,Thomas Smith,Male,Hervey Bay,9
17069,13,AW00017069,Christy Zheng,Female,Port Macquarie,9
17070,18,AW00017070,Margaret Huang,Female,Sydney,9
17071,12,AW00017071,Tammy Raji,Female,North Sydney,9
17072,6,AW00017072,Kaitlin Kapoor,Female,Lavender Bay,9
17073,31,AW00017073,Jonathon Carlson,Male,Hobart,9
17074,37,AW00017074,Ruben Malhotra,Male,Seaford,9
17075,2,AW00017075,Aimee Guo,Female,Coffs Harbour,9
17076,33,AW00017076,Neil Serrano,Male,Cranbourne,9
17077,5,AW00017077,Ronald Raman,Male,Lane Cove,9
17078,3,AW00017078,Jenny Zhu,Female,Darlinghurst,9
17079,39,AW00017079,Tracy Rai,Female,Sunbury,9
17080,209,AW00017080,Katelyn Peterson,Female,Versailles,7
17081,187,AW00017081,Jennifer Murphy,Female,Lille,7
17082,147,AW00017082,Morgan Smith,Female,Hamburg,8
17083,151,AW00017083,Priscilla Raje,Female,Paderborn,8
17084,187,AW00017084,Byron Serrano,Male,Lille,7
17085,269,AW00017085,Edwin Deng,Male,Stoke-on-Trent,10
17086,155,AW00017086,Xavier Anderson,Male,Bottrop,8
17087,244,AW00017087,Jésus Dominguez,Male,London,10
17088,204,AW00017088,Wayne Yuan,Male,Paris,7
17089,147,AW00017089,Crystal Zhu,Female,Hamburg,8
17090,154,AW00017090,Leslie Alvarez,Female,Bonn,8
17091,130,AW00017091,Tammy Patel,Female,Duesseldorf,8
17092,153,AW00017092,Devon Beck,Male,Berlin,8
17093,160,AW00017093,Seth Sanchez,Male,Paderborn,8
17094,248,AW00017094,Julio Dominguez,Male,London,10
17095,209,AW00017095,Logan Garcia,Male,Versailles,7
17096,120,AW00017096,Samantha Bennett,Female,Hof,8
17097,273,AW00017097,Deanna Kapoor,Female,Watford,10
17098,275,AW00017098,Willie Shan,Male,Wokingham,10
17099,218,AW00017099,Joel Fernandez,Male,Sèvres,7
17100,151,AW00017100,Vincent Wang,Male,Paderborn,8
17101,254,AW00017101,Shannon Gutierrez,Male,London,10
17102,178,AW00017102,Andres Goel,Male,Sulzbach Taunus,8
17103,141,AW00017103,Franklin Xu,Male,Berlin,8
17104,159,AW00017104,Clifford Rodriguez,Male,München,8
17105,267,AW00017105,Madison Walker,Female,Runcorn,10
17106,222,AW00017106,Gina Jiménez,Female,Pantin,7
17107,162,AW00017107,Priscilla Yuan,Female,Werne,8
17108,213,AW00017108,Susan Xu,Female,Verrieres Le Buisson,7
17109,209,AW00017109,Sydney Wilson,Female,Versailles,7
17110,264,AW00017110,Meredith Garcia,Female,Oxon,10
17111,126,AW00017111,Jenny Chande,Female,Berlin,8
17112,238,AW00017112,Janet Jimenez,Female,Gateshead,10
17113,172,AW00017113,Clarence Pal,Male,Offenbach,8
17114,178,AW00017114,Jarrod Mehta,Male,Sulzbach Taunus,8
17115,237,AW00017115,Karen Xu,Female,Esher-Molesey,10
17116,49,AW00017116,Alison Nath,Female,Cliffside,6
17117,310,AW00017117,Lydia Prasad,Female,Colma,4
17118,611,AW00017118,Sara Blue,Female,Bremerton,1
